Additional data collected for market,,,,,,,
meta.instanceID,M-q705_cropShareAg,M-q706_cropSP,M-q707_cropAvgSP,M-q708_marketDistance,O-q801_newMgmtUse,uniqueid ,D-q420_cropSeedAmt
uuid:ee1eb42e-3cf1-4318-8334-fa442149bcde,10,1200,1100,3,None,5904,3.5
uuid:b4ecba99-03a2-4d66-9f95-7bb2fce7d695,0,1200,1100,0.5,None,5905,2.5
uuid:737a4362-8666-440f-abfb-618dcbbde4d3,0,1300,1200,1,None,5906,3
uuid:ab92046f-a6ba-4fc2-850c-e032c3069138,0,1200,1100,3,None,5907,5
uuid:e494e53d-539a-45ea-8590-6575e5db6f1a,0,1200,1100,0.5,None,5908,8
uuid:12e83dd3-7fce-4218-afac-307695df4136,40,1200,1100,3,None,5909,16
uuid:edac8576-b874-4848-8e91-9941d4879d3c,20,1200,1100,1,None,5910,1.3
uuid:b8654739-4353-4162-80ea-ee80ddaf08eb,0,1200,1100,1,None,5911,2
uuid:fecd56ed-fe53-43a5-bbc9-f7e0fd9392c6,0,1300,1200,3,None,5912,12
uuid:63a3b1f0-1671-4be5-9e71-762ac0287a6a,10,1200,1100,3,None,5913,2.6
uuid:4363c338-0e16-446d-99d0-c9f3c79f98ad,60,1200,1000,7,VarietyReplacement,5914,1.5
uuid:ce3be5c1-4514-408a-a0fd-2981e3fe1aea,50,1400,1100,8,VarietyReplacement,5915,1.5
uuid:93118626-994c-4ecd-90e7-8b6970538d42,40,1300,1200,7,VarietyReplacement,5916,3
uuid:2b6d20e0-81e2-4177-a3d4-6c54601eb5cd,40,1300,1200,10,None,5917,3
uuid:c42a3226-741e-4c53-b0f0-b0ebc60f08ef,0,1300,1050,3,VarietyReplacement,5918,1
uuid:d24ba0e4-df4d-4a0b-a421-dcf99f6f399e,50,1200,1100,10,None,5919,4
uuid:fed93075-6567-4ad2-9f04-dc460381b643,60,1400,1300,7,None,5920,4
uuid:73308b5e-399f-47f8-bd45-841a8be184bb,10,1400,900,3,VarietyReplacement,5921,3
uuid:f36fb9a6-ae6f-47d1-a436-122b212ffc77,20,1300,1000,3,VarietyReplacement,5922,2
uuid:8390b62f-98d1-442c-99ab-5a6dd1debff0,20,1300,1000,3,VarietyReplacement,5923,0.5
uuid:2a444d3e-0aa1-4b5b-bf80-dbad951d04e0,10,1250,1000,3,None,5924,1.5
uuid:c68f003d-2672-4792-b6ed-18089704abb5,30,1300,900,3,VarietyReplacement,5925,2
uuid:e2dae7d5-2161-420c-b885-4c6b81d5330c,20,1300,900,3,NutrientManagement,5926,3
uuid:5786d63a-597a-4e70-8ed5-c20fddbc0a85,30,1300,1100,3,VarietyReplacement,5927,4
uuid:4ab27c0d-6451-4047-9d8d-6230ba96cd24,60,1500,1400,10,None,5928,5
uuid:7d03ad8f-14df-413e-88b7-c80c8459c30e,60,1500,1400,10,None,5929,3
uuid:1e662c44-f318-46b1-8ec6-40739f274c77,60,1500,1400,10,None,5930,2
uuid:fe98290a-7783-4f4e-bcfe-42f0816afc64,50,1700,1500,8,None,5931,3
uuid:af8b06b0-b82d-4f97-ad23-9f215021484e,50,1600,1200,8,None,5932,2
uuid:e276775c-77a6-4cc1-9bc6-7a350bb4af97,10,1400,1100,10,VarietyReplacement,5933,4
uuid:2ed27822-c3de-4f12-998f-373fd20a2bf6,20,1400,1100,10,NutrientManagement VarietyReplacement,5934,5
uuid:c2a68223-4d77-49f3-b014-0f452287400c,0,1900,1900,3.5,None,5935,54
uuid:b7878d7a-c9af-4217-939a-b1a434730988,0,1900,1900,3.5,None,5936,18
uuid:1ee564ef-8bf1-4b5a-a951-72fabf724c51,0,1900,1650,3.5,None,5937,20
uuid:636828b2-23f9-4f02-8539-ec88178788d6,0,1900,1900,3.5,None,5938,10
uuid:af8ebbec-3bf8-43f0-ada3-87986d067691,0,1900,1900,3.5,None,5939,10
uuid:cd841e8a-2149-4e44-83b4-4a25d74bb015,0,1900,1900,3.5,None,5940,10
uuid:d663d4fc-adb3-47da-ac2a-c416b903358b,50,1500,1500,3.5,None,5941,12
uuid:6c485f32-0c43-4fd3-8173-337b7e3a819e,100,1500,1500,3.5,None,5942,18
uuid:7075e6ed-88f3-43df-aaee-f9d68b3f1f5d,40,1900,1900,3.5,None,5943,18
uuid:62e9b1fd-ec69-45d7-a0fb-986ce1f83f5c,0,1900,1900,3.5,None,5944,3
uuid:d17da55d-88c8-4234-a7c9-613a43ef26fa,20,1745,1450,1,None,5945,9
uuid:39659b50-d462-4507-af61-666fa0032ad0,20,1450,1350,1,None,5946,6
uuid:12b0879c-1225-4b97-a989-ecb730e13754,20,1450,1350,1,None,5947,2.5
uuid:ccfdae04-8f9a-4d24-ad57-e40f54493af3,20,1400,1350,1,None,5948,2.5
uuid:e0ec2a9e-c2a0-4dfb-a1fd-260dbe47a433,30,1500,1000,0.5,None,5949,8
uuid:b880ad01-611e-44e3-b977-8ff953d76972,20,1500,1000,0.5,None,5950,5
uuid:4fed5afa-749e-40f0-b29e-181c13b66e9c,40,1500,1000,0.5,None,5951,10
uuid:602d2554-3d99-4837-bb33-03328d8655e3,20,1500,1000,0.5,None,5952,2
uuid:3a9e4a25-91cc-41bb-817f-c8ce7b3fefc5,30,1500,1000,0.5,None,5953,3
uuid:93ac41b9-1cb8-47eb-888c-3a643184e41e,20,1700,1550,4,VarietyReplacement,5954,15
uuid:ee22b1dc-1927-4068-a7f0-bed451533409,20,1700,1500,6,None,5955,5
uuid:92e9217d-949a-4f8f-873a-4928a13f2ad0,10,2500,2000,6,None,5956,6
uuid:e45ff3f1-f247-4631-830b-84722dce8fe9,20,1500,1000,1,None,5957,2
uuid:c4678a64-76a7-47d8-8fc4-8c493663d5e3,50,1500,1200,1,None,5958,4
uuid:994c5e8c-59ce-45f3-8b7d-b9a6e8540fcb,30,1500,1200,1,None,5959,8
uuid:1bb8e416-c1b7-47a2-8b6e-7a05bb51a95b,30,1500,1200,1,None,5960,2
uuid:b0798046-fec0-45f2-8959-dbb954b10779,20,1500,1200,1,None,5961,2
uuid:4e76400c-6eb8-40e4-9f60-7022206258ba,20,1600,1400,6,None,5962,5
uuid:684c7a31-d64d-4e39-9dcb-621160d30742,20,1600,1400,6,None,5963,10
uuid:ae8baf12-27a9-47e3-a7ec-07fc11ce880e,50,1500,1300,6,None,5964,30
uuid:6b22daa2-6d7a-4f14-b588-027db7efaf64,30,1400,1200,2,None,5965,4
uuid:d7450be2-827a-4c68-8e5d-88c7f5b2b4e3,30,1500,1200,3,None,5966,4
uuid:65616b8f-9dd7-4c76-9956-e40b70ffe532,20,1400,1200,3,None,5967,2.5
uuid:fdeb3cc6-d9c3-45fb-a19d-b503e93877e6,40,1350,1000,3,VarietyReplacement,5968,3
uuid:b5b22d40-2e61-4d94-9caa-832b1f165781,20,1500,1200,2,None,5969,4
uuid:95f0a4b4-6b1e-4bf1-8e03-b481ca322fd2,10,1420,1300,2,None,5970,0.6
uuid:44c9e72a-9e1a-4624-8f2d-133caf8b9447,20,1430,1300,2,None,5971,1
uuid:63c09714-e1e3-465a-91dc-c5c407bfaf46,10,1420,1200,2,None,5972,0.6
uuid:af6d4190-7682-4422-bc84-de03dc9a64c8,10,1430,1310,2,None,5973,1
uuid:7b60f033-e837-430f-b0f3-1811ab638974,20,1420,1300,2,None,5974,0.6
uuid:9d7dd881-7b82-4918-9dbe-68af33992c04,10,1400,1300,4,None,5975,0.5
uuid:8fa5bbce-4036-4b73-ba1e-1e603115e61a,10,1420,1290,4,None,5976,0.6
uuid:a5202889-c8d6-4950-b297-4957d387ec2f,20,1420,1300,4,None,5977,0.6
uuid:aedd25f4-2fa8-457a-8517-59087ecb6be4,10,1430,1300,4,None,5978,0.6
uuid:55b462be-6ca8-42af-a3c6-8563005979ef,10,1420,1300,4,None,5979,0.6
uuid:61c17811-4db2-4e40-a9d4-70dfe8a38df4,10,1420,1300,4,None,5980,2
uuid:adb71760-168a-4ff5-a1c1-6431b67c431f,5,1380,1260,3,None,5981,0.2
uuid:07cc8a91-c836-44fb-a664-e4cc72ff2080,10,1420,1250,3,None,5982,0.6
uuid:1cd9d182-725b-451e-a4dc-51114bd05c99,10,1400,1300,3,None,5983,0.6
uuid:b79185a4-7582-4b09-8f2c-6aea78831d9d,10,1420,1300,3,None,5984,0.4
uuid:a895e8fd-690b-47d2-8543-1f365f8c6690,20,1400,1300,3,None,5985,0.4
uuid:db557abc-4ed2-4b84-af71-446f411f4993,20,1420,1300,3,None,5986,1
uuid:2cb73969-3ffb-4a2d-bbb2-a8d6e38dcaf5,10,1408,1300,3,None,5987,0.6
uuid:cd1bb3d4-03f2-4f44-9eef-c45f328e3e6d,20,1400,1300,3,None,5988,0.6
uuid:e329530e-6c1b-4a06-acc9-125ef72d4aef,20,1400,1280,3,None,5989,0.4
uuid:a97d1b2a-fd13-439a-a442-39698e4c808d,20,1400,1280,3,None,5990,0.8
uuid:d8ef942c-e7c4-4e21-a4fa-f5d2eaa28ce0,50,1500,1300,3,None,5991,4
uuid:f50d21e6-6aea-432b-9627-e2ad84ac36a4,30,1600,1550,5,None,5992,5
uuid:2319a521-c5de-4c67-947e-42e52da909ec,0,1300,1150,2,None,5993,2
uuid:243a403f-a9c9-4a36-8184-a84351d3d776,0,1500,1200,2,None,5994,2.5
uuid:d50a2336-7660-4a22-8121-eeb7688cf704,0,1250,1550,2,None,5995,3
uuid:e168beff-86e9-428c-b665-371498f64653,30,1550,1200,2,VarietyReplacement,5996,3
uuid:90b966a8-c152-4c94-b9d5-441146350267,40,1350,1200,2,None,5997,12
uuid:1c2686cf-2685-4d7b-bae7-1b5f6c3d3b01,10,1500,1250,2,None,5998,12
uuid:eb20a889-0d45-47d3-88bb-e7a953a6b4b9,0,1200,1100,6,None,5999,5
uuid:39722777-b316-43f8-a2a8-adab7071ea01,0,1200,1100,6,None,6000,12
uuid:144aa7c6-b6d2-47cf-ba77-0e2b6ff1ac82,20,1300,1200,6,None,6001,5
uuid:99bd4655-e8aa-42fe-b590-400262a9606a,30,1300,1200,6,None,6002,10
uuid:b6373bc2-6b78-4264-ae87-429844354459,30,1300,1200,6,None,6003,3
uuid:186a9d6c-f0ab-40b0-8b47-2f43dca0936a,20,1300,1200,6,None,6004,6
uuid:b3503ece-8d24-4cf5-bb45-b1abccb2042e,20,1300,1200,7,VarietyReplacement,6005,8
uuid:e440ce07-be74-4af6-91c4-fe936ad7558f,10,1300,1100,5,None,6006,12
uuid:41c09fc6-23e8-4f98-81ed-4455ec8e3b92,50,1400,1100,5,None,6007,1
uuid:dcacb302-2816-4fbd-9870-f9ae80561b2c,20,1300,1100,5,VarietyReplacement,6008,1
uuid:01f63396-a650-46da-a769-b4e3e97417ab,40,2300,1100,5,None,6009,10
uuid:9d55bed5-ec8d-4448-bd52-9c0b808cab76,0,1300,1100,5,VarietyReplacement,6010,2
uuid:c5770947-cf47-47ac-a2d1-3eeecc1f6874,5,1300,1200,5,None,6011,8
uuid:b94a594a-5bb6-45fb-9cf5-7bd3c2c5a193,0,1300,1100,5,None,6012,1.2
uuid:f7202b3a-fc66-4853-9e08-89e61dc8fd45,50,1350,1200,9,None,6013,3
uuid:a1e9fdee-326a-4905-8c7e-69a8ad8823bd,10,1350,1200,8,VarietyReplacement,6014,3
uuid:2c2b9ab3-2eee-4a4c-840d-4a360357a23e,0,1350,1200,2,VarietyReplacement,6015,1.5
uuid:abbd0049-e373-48c3-b37d-c72e80edffba,30,1000,1000,2,VarietyReplacement,6016,4
uuid:cc46c7c3-a01e-4500-b735-663e40720d43,0,1300,1050,2.5,VarietyReplacement,6017,1
uuid:b6181250-af2c-46f0-b82e-14d84a96f5f6,50,1350,1200,2,VarietyReplacement,6018,3
uuid:ef507c9e-0bd7-4998-99d5-478f60110a8b,30,1350,1200,9,None,6019,3
uuid:fe173c0e-9bb7-43ff-a39a-1dc95e4f138f,20,1600,1300,5,None,6020,12
uuid:6c397b22-1a04-4dad-a5e2-e5add5a6790e,20,1500,1250,5,None,6021,6
uuid:f200bbfb-5a4f-46b1-a61e-7241bcf24166,30,1900,1200,5,VarietyReplacement,6022,3.125
uuid:8e6eb8b7-760b-4d63-b0d7-bc4ba331f519,10,1100,1000,5,None,6023,3.125
uuid:dbd966e7-9263-4d31-81d8-5c8eaa1e3304,20,1400,1200,10,VarietyReplacement,6024,6
uuid:8a94fabd-6a72-4fb0-be38-1211542eaf47,40,1450,950,10,VarietyReplacement WeedManagement,6025,9.375
uuid:9bf045e2-6267-4aa8-93dc-a66e9cc40de1,20,1600,1300,10,WeedManagement VarietyReplacement,6026,1.2
uuid:8f008d0b-72ee-485d-948f-9b7a48535952,20,1300,1000,10,None,6027,4
uuid:9be52e89-e7b0-4cf7-b6f9-fa3224c71a8d,20,1600,0,4,None,6028,8
uuid:c5eb6a43-01b9-4e83-a103-81d3b191848e,30,1500,600,4,None,6029,12.5
uuid:c038eb44-70d2-4679-9871-fa5a3754701b,20,1500,900,4,None,6030,4.8
uuid:ce39b63c-f87a-4559-85e8-0ca865987a31,30,1600,1000,20,None,6031,5
uuid:9cd88a90-8a85-4095-b989-2202933a871a,30,1400,1000,20,None,6032,4
uuid:b78ae1dc-0fa6-4042-8268-d305dfe4ce4c,20,1600,1000,3,None,6033,12
uuid:0fc590ec-5d7f-4925-98ea-2dba9b43ee46,10,1500,1000,4,None,6034,5
uuid:fb9e2374-9e6f-41a0-9c47-01dba2d24ed0,10,1600,900,4,None,6035,6
uuid:070e4066-623d-41f9-bb02-f8d499cd15b4,5,1600,900,9,None,6036,8
uuid:9e43d8cf-7ae9-4ab8-9eca-e9bc10431a97,10,1300,900,2,VarietyReplacement,6037,2
uuid:ef24c749-fe87-436c-a084-62ee768c8895,5,1600,1200,5,NutrientManagement,6038,0.4
uuid:4b18c82b-c903-45fd-80ea-cbe92a419745,5,1500,1200,5,NutrientManagement,6039,4
uuid:b2968c00-3eda-4adf-8a5e-5903e507cca3,0,1500,1500,3,None,6040,4
uuid:a9706301-b40f-4424-b630-42f646b8aaa0,0,1500,1500,3,None,6041,4.8
uuid:caa295c3-613a-42f6-b68a-f4c6776d079d,0,1500,1500,3,None,6042,30
uuid:b2e13d9b-b770-4184-88a9-9141807b5f61,0,1500,1500,3,None,6043,6
uuid:d7d7575a-156b-440d-9cb2-4b71855f63e9,0,1500,1500,3,None,6044,10
uuid:3501d316-5164-4b4c-866b-e0e7c8f357b4,20,1750,1550,2,None,6045,5
uuid:5d1d635d-95b8-45d5-a29a-e589a29bd368,20,1450,1350,1,None,6046,5.5
uuid:b1514db0-e1ef-4c4f-8aa4-6020dc1ca225,40,1450,1300,1,None,6047,20
uuid:71d41cee-a2e4-474b-80fe-1e51e71077eb,20,1450,1300,2,None,6048,1
uuid:f7b2492c-9015-47f3-b1fc-7b06bcc25eb2,30,1750,1550,1,None,6049,3
uuid:55070757-e964-49df-b786-67ee8ec57e76,20,1600,1200,1,None,6050,36
uuid:ea1ca485-5bec-4dff-bb5b-69e09a7fb3e2,20,1600,1000,1,None,6051,5
uuid:b2148a84-0894-43ef-afb2-cf38c3f0868b,20,1600,1250,1,None,6052,5
uuid:82223607-7dee-4583-a27c-477ebb00c90b,20,1600,1000,1,None,6053,12
uuid:be3f17e8-ffd1-4af1-9c4d-d187e9775a48,20,1600,1000,1,None,6054,2
uuid:5b19d091-ebac-4161-b6a3-526880801948,20,1600,1400,3,None,6055,3
uuid:a31c1f03-8ffa-48b2-9048-c4906e2ab98a,30,1600,1400,3,None,6056,12.5
uuid:40092a0d-e022-4bdc-ad52-19c91c5f2b6f,20,1600,1400,3,None,6057,3
uuid:10d7dc43-e01e-43b6-af3d-d534a79045dd,20,1600,1400,3,None,6058,5
uuid:df7b35d2-9fbc-4b9a-a827-2a2a166d87eb,20,1600,1600,3,None,6059,1
uuid:0630220a-2513-4b7f-863d-0204a52f5339,20,1350,1250,1,None,6060,7
uuid:cddc7f4c-5541-4331-b75e-394d7b01c5e0,30,1350,1200,1,None,6061,2
uuid:d12e9cb6-79ca-4fb9-85ce-c3bb6bc925d9,20,1350,1250,2,None,6062,8
uuid:b6de4012-5e71-4e06-9a3b-30014a6d34a4,10,1400,1280,3,None,6063,0.6
uuid:75e38d57-15e6-4234-b9a3-424ee5f54f0c,10,1420,1300,3,None,6064,0.6
uuid:063a9e33-7ee0-4201-9649-62ff0002831c,10,1400,1280,3,None,6065,0.4
uuid:3f79433d-07c3-49e4-b487-6c9eb7a9847a,10,1420,1300,4,None,6066,0.6
uuid:ffe6466f-57f2-4cdf-8318-60ccfeef3ff8,30,1430,1300,4,None,6067,1
uuid:d06e28e2-38a2-42da-ba61-ced02e7c28c4,20,1420,1300,4,None,6068,1
uuid:bd4b5ca6-c2d3-4a19-9248-4f7a95ad2f6f,20,1430,1300,2,None,6069,0.6
uuid:23c23471-6bce-42a1-addd-25f236bf96ca,10,1400,1300,2,None,6070,0.4
uuid:5bca9a11-937f-4fa9-9e0b-d6035e70a43e,20,1430,1310,2,None,6071,1
uuid:041ab853-8236-43dc-90e0-d490825d2fa3,10,1400,1280,2,None,6072,0.6
uuid:836ce8ef-eb82-4be4-b578-fb6d85dfdc3c,20,1420,1280,2,None,6073,0.6
uuid:7af4daf0-178c-47e6-a794-fedc6c3fa157,20,1400,1280,2,None,6074,1
uuid:6782d2de-869d-4da5-ad60-d89804937a7e,10,1400,1300,2,None,6075,0.6
uuid:1796622d-7c6a-471b-a549-459ccfee6fc8,20,1420,1280,2,None,6076,0.6
uuid:f415a0ee-7aeb-4fa9-b60f-c0490c85bf78,10,1400,1280,4,None,6077,0.2
uuid:d1b6f92d-e7e1-44c1-8075-bb9486910a85,10,1420,1300,4,None,6078,0.8
uuid:4fcb5c85-ecea-4bfa-b4d8-8f5d0a57a4c6,20,1790,1350,4,None,6079,0.6
uuid:b04489d9-7bbe-47df-99bb-6754db34df0b,10,1400,1300,4,None,6080,0.4
uuid:48779ff2-526c-463f-86e3-e442ab9b530a,20,1420,1300,4,None,6081,1
uuid:1d2a0d81-f5ee-4ca3-98fb-29fd3579a108,10,1420,1250,2,None,6082,0.4
uuid:30069ba7-01dd-4966-9844-bc714b018d85,30,1420,1300,2,None,6083,1
uuid:cd5a49db-54a5-47ba-a21b-3a488ccac51a,20,1420,1300,2,None,6084,1
uuid:19f27b3d-f48d-43c1-9005-8555e0c3335e,20,1400,1280,2,None,6085,1
uuid:1dd472e4-196e-4bd2-b0be-ca92e4b3f3ef,10,1400,1300,2,None,6086,0.4
uuid:6e93f192-324f-42b6-b2b5-cc4640726035,10,1400,1250,4,None,6087,0.2
uuid:8fed480f-0970-4ee1-b6b9-626cc994d7c6,20,1420,1280,2,None,6088,0.8
uuid:99383a59-c209-4cab-8562-a1d480e710dd,5,1400,1280,2,None,6089,0.6
uuid:5ebcc2ec-cc65-4a78-b1aa-6554f8fa78e8,40,1400,1100,2,None,6090,25
uuid:bc4ddfd0-d198-421c-9d32-3a1c740c6e9c,60,1400,1100,2,None,6091,5
uuid:02b9004d-4615-4f1b-8992-98ebf15aafe6,50,1500,1300,2,None,6092,20
uuid:fbe46a01-4762-420c-b579-c01160c13d86,40,1400,1200,2,None,6093,10
uuid:fc8acff4-b1c8-4c83-bcb1-97df19a8200f,50,1400,1100,2,None,6094,5
uuid:29193671-a150-4edb-9334-282dca5b2c10,50,1400,1200,2,None,6095,8
uuid:853e150e-f6a3-423d-907c-088e66caac4c,60,1500,1300,2,None,6096,6
uuid:40b0186a-1234-4793-a7a1-558bd08120e8,60,1460,1200,3,None,6097,4
uuid:8774d2a4-c54d-4f00-a03b-e708dbd6a1cb,40,1500,1200,3,None,6098,2
uuid:5653776b-bd5b-4559-b6e6-b0474348a445,60,1500,1300,3,None,6099,3
uuid:de52947c-e6ce-439c-9456-7bacc14a66dd,50,1500,1300,3,None,6100,8
uuid:b299349b-19b5-43e1-b684-ddaabc41b6de,50,1500,1200,1,None,6101,4
uuid:85ee71ee-810b-4d28-82b2-cb2c00939968,50,1500,1200,1,None,6102,1
uuid:da230845-87cc-4c4a-a0d6-7c9723cb56df,80,1500,1300,4,None,6103,2
uuid:5410124d-f7b4-490a-9a61-904effacbadf,0,1200,1200,1,None,6104,4
uuid:d62d761b-ec47-4f0a-81eb-839eb630ec6b,40,1300,1200,1,None,6105,15
uuid:55088c82-a85f-4eff-9d34-dbcae8222ca5,0,1200,1100,1,None,6106,1
uuid:9f3e131a-e21b-486d-bc16-74bdcca11cdc,0,1300,1200,1,None,6107,2.5
uuid:943474b3-74c7-441c-bf07-3a45c166ae57,0,1300,1200,1,VarietyReplacement,6108,1
uuid:c5edceba-6548-4505-812b-38117f6d05be,20,1300,1200,1,VarietyReplacement,6109,6
uuid:37bb383a-4958-47d0-a757-dd936a1fcc68,20,1200,1200,1,VarietyReplacement,6110,8
uuid:b42ad95f-9bec-4fc4-b077-78a34b73ff1c,0,1300,1200,1,VarietyReplacement,6111,6
uuid:ce7a06c8-c2c7-41ab-9888-7d090a959865,0,1300,1200,1,VarietyReplacement,6112,4
uuid:d8a0ec10-7057-4809-9cb0-4688ed1c0f3e,30,1200,1200,3,None,6113,5
uuid:5dc37e54-eeea-4dc9-bfe4-dd3aea45109f,20,1300,1200,3,None,6114,8
uuid:a5d80345-1fd4-4050-9a61-91300b77c4c3,0,1300,1200,3,VarietyReplacement,6115,4
uuid:68bab6ed-de31-4119-9219-db4bd595133e,30,1300,1200,3,None,6116,10
uuid:3ccb738f-e9d7-4044-9e78-2c5a6d62a542,0,1300,1200,3,None,6117,4
uuid:c7ad289e-28af-44b8-863c-bc4ad6db4237,0,1300,1200,3,VarietyReplacement,6118,1.5
uuid:eac62071-1b79-457d-91db-7d65af9ec3b2,30,1300,1200,3,VarietyReplacement,6119,3.5
uuid:20c91f44-54e1-403a-9a93-61645977d5ec,30,1300,1200,1,VarietyReplacement,6120,1.4
uuid:6ff44ad0-8e1f-481c-be7d-e6368ea37e18,0,1200,1100,1,None,6121,1.3
uuid:914be8e8-4342-4b02-9430-ac84193d9eb6,0,1200,1100,1,None,6122,4
uuid:4bad37c2-1b35-4f0c-8a75-69d6bb1ebc41,0,1300,1200,0.5,None,6123,4
uuid:67be2d14-591c-40c4-b551-67bb2e8dd7f1,30,1300,1200,2,None,6124,10
uuid:0be2451a-893e-4ead-84fe-739d878509ea,0,1300,1100,1,None,6125,5
uuid:5c7bcf79-7b75-43bf-8cc8-208a2b298e76,30,1200,1100,1,None,6126,10
uuid:c8e995b3-934e-4845-8ecb-220676adde49,0,1200,1100,1,None,6127,1.2
uuid:3482f1a0-ce78-4783-8ca9-e560f4fcba8e,0,1200,1100,1,None,6128,6
uuid:fd2734d6-0fab-4fe3-acae-26c00c980e3b,40,1200,1100,1,None,6129,2
uuid:cce2837f-9f6a-4527-9d86-4298429820d9,0,1200,1100,1,None,6130,20
uuid:12816933-d06a-43df-8947-4aa44ef4d65c,0,1200,1100,1,None,6131,4
uuid:3f1564fa-371e-4f78-9ed3-1f8d9846a50c,0,1200,1100,1,None,6132,7
uuid:3ffe58ec-3e0e-411c-8b90-61d2b9f59917,0,1200,1100,1,None,6133,3
uuid:d6631d2d-a811-4a33-ba2a-afaee8eab9f3,0,1200,1100,0.5,None,6134,4
uuid:1ac8b085-b342-44be-9629-73ec3dcc7c95,0,1200,1000,0.5,None,6135,3
uuid:bf111017-fa8d-4b42-bfcb-b1d2b3fcd4a3,0,1300,1200,0.5,None,6136,3
uuid:702070d5-49b7-4df8-86b8-8b8c5f1d3d0f,0,1300,1200,0.5,None,6137,12
uuid:a69d6453-82e1-427b-872c-e2fcfc4874cf,5,1300,1100,0.5,None,6138,5
uuid:885f5bbf-5f02-4da8-8433-dafda0bf3995,0,1300,1100,5,None,6139,3
uuid:c9d4a95c-c24a-4bf9-ae1e-19124ede5ef4,0,1400,1100,5,None,6140,6
uuid:4995a0ba-2138-48ce-b575-24011253ee77,0,1300,1200,5,None,6141,5
uuid:5936f717-e653-46e9-b937-f0d839f6f22c,0,1300,1100,5,None,6142,3
uuid:54a8000b-47a6-41fa-99e8-3480a430d0f9,5,1000,1200,5,None,6143,5
uuid:2846a8cc-cf16-474e-94a2-259097376b37,20,1300,1100,5,None,6144,3
uuid:ea0375b4-18fd-47d6-9d39-dfa50bbd9a9d,30,1300,1100,5,None,6145,6
uuid:727c157d-9d2e-4355-9a05-b9b287932e37,40,1200,1150,12,VarietyReplacement,6146,1.2
uuid:646d3b4b-4068-4c94-a829-00c9085f5acc,40,1125,1100,9,VarietyReplacement,6147,2
uuid:5bfe2255-4650-4f8c-bbc4-a44ab390f823,40,1200,1050,4,VarietyReplacement,6148,3
uuid:451d1eed-93e1-48ab-8294-dc372569fd95,40,1200,1100,3,None,6149,10
uuid:f674f0e7-bcac-4f7d-a603-52efe009eba4,0,1250,1150,3,None,6150,2
uuid:6072338a-7d9a-4c3c-9462-a760d24aec99,50,1300,1100,8,VarietyReplacement,6151,3
uuid:33cbf8d2-e365-4fea-91af-4e685e806a6a,50,1200,1050,4,VarietyReplacement,6152,1.5
uuid:60c14603-9a1d-4eec-976b-16bbbf3115e3,50,1100,1000,1.5,VarietyReplacement,6153,3
uuid:69fce62b-857b-45b5-aaf4-61872c158e77,0,1300,1150,12,VarietyReplacement,6154,1
uuid:a5e81730-21b9-4512-bdec-f12a99ae68e6,0,1300,1050,3,None,6155,4
uuid:109bfb60-fe2c-4669-b888-016063d9bc73,20,1300,1100,4,None,6156,4
uuid:cc858bd7-fb00-455c-9720-241c8dc1c069,0,1300,1200,9,VarietyReplacement,6157,3
uuid:fabcca97-f719-41e1-93fe-54b02b2a01a1,30,1300,1100,15,None,6158,2
uuid:3ca2042f-6b74-4e43-841f-66d815a70d12,30,1500,900,4,None,6159,6
uuid:15129a49-ca7b-4e53-a090-a654b28949fb,10,1500,900,4,None,6160,4
uuid:d3dbd312-0c2f-44d8-887d-720010c7826f,30,1400,900,4,None,6161,5
uuid:c48df36b-864c-47db-923b-edc00cb60616,10,1600,900,4,None,6162,4
uuid:74c21de7-3960-45be-8759-46751c35b943,30,1700,1650,4,None,6163,5
uuid:4056e675-412c-498d-ba88-0a4281f53c42,30,1700,1650,4,NutrientManagement,6164,5.5
uuid:333010c6-da00-46dd-8982-79fa737b3bc4,40,1750,1650,2,None,6165,6
uuid:c7afc14a-0ce0-4d6c-8355-48c943bd2be9,40,1700,1650,2,None,6166,4
uuid:f807b004-29da-42b9-9d7a-7003001b66a4,30,1600,1200,1,None,6167,8
uuid:94aa8deb-29ae-4f2a-b061-749384694acd,50,1600,1200,2,None,6168,21
uuid:bbcfe211-832f-4d4a-864d-541e44290cfb,40,1600,1200,2,None,6169,12
uuid:d72ad517-3457-4ba7-9697-d08559575703,50,1600,1200,2,None,6170,30
uuid:2f982ae6-944e-428e-b18f-56811d730d35,30,1600,1400,2,None,6171,4
uuid:cf9098fb-50d6-4c7e-a92c-1d1463d37021,20,1700,1300,1,None,6172,8
uuid:8dbe0ac5-59ab-461e-a336-6ea4988c1b5d,20,1500,1300,1,None,6173,2
uuid:0e9ebc0b-0ee1-457c-bfd6-b3e65fde3ee8,30,1500,1200,1,None,6174,3
uuid:08b98cce-b5d7-41c5-9e2f-4a5f578b1035,40,1700,1400,1,None,6175,20
uuid:cf3ae87d-e253-495b-b8e8-d471036afb38,40,1700,1400,2,None,6176,40
uuid:493a22f1-b559-449c-8d0d-d7e00e1ccc62,60,1200,1000,3,None,6177,48
uuid:f6a57cc9-e33a-40ed-b5b8-ad9c634e6570,50,1500,1000,3,None,6178,24
uuid:2521eefe-d3c1-4aea-963a-637567c01752,10,1500,1000,3,None,6179,6.5
uuid:65741a8d-76ec-439b-9dcd-c501b05754e5,30,1500,1000,3,None,6180,12
uuid:bb338d8d-e449-408e-ba90-aafba3bc15fa,30,1500,1200,1,None,6181,4
